title,pose,score,smiles,file
ligand_1-1,0,-11.874,O=C(Nc1ccc(O)c([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc(-c2ccccc2)cc1,ligand_1-1-p0.sdf
