title,pose,score,smiles,file
my_ligand-1,0,-12.373,O=C([N-]c1ccc([O-])c([N-]S(=O)(=O)c2ccc(F)cc2)c1)c1ccc(-c2ccccc2)cc1,my_ligand-1-p0.sdf
