title,pose,score,smiles,file
my_ligand-3,0,-12.271,O=C(Nc1ccc(O)c(NS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(-c2ccccc2)cc1,my_ligand-3-p0.sdf
