title,pose,score,smiles,file
analog_2-3,0,-10.993,O=C([N-]c1ccc(O)c([N-]S(=O)(=O)c2ccccc2)c1)c1ccc(-c2ccccc2)cc1,analog_2-3-p0.sdf
