title,pose,score,smiles,file
analog_2-2,0,-10.295,O=C(Nc1ccc(Oc2ccccc2)c([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc(-c2ccccc2)cc1,analog_2-2-p0.sdf
