title,pose,score,smiles,file
analog_1-2,0,-11.731,COc1ccc([N-]C(=O)c2ccc(-c3ccccc3)cc2)cc1[N-]S(=O)(=O)c1ccc([N+](=O)[O-])cc1,analog_1-2-p0.sdf
