title,pose,score,smiles,file
analog_3-1,0,-11.448,O=S(=O)([N-]c1cc(NC(O)=c2ccc(=C3CCCCC3)cc2)ccc1O)c1ccc(F)cc1,analog_3-1-p0.sdf
