title,pose,score,smiles,file
analog_1-3,0,-12.164,COc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1[N-]S(=O)(=O)c1ccc([N+](=O)[O-])cc1,analog_1-3-p0.sdf
