title,pose,score,smiles,file
complex_ligand-2,0,0.0,O=C([N-]c1ccc([O-])c(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc(-c2ccccc2)cc1,complex_ligand-2-p0.sdf
