title,pose,score,smiles,file
ligand_1-4,0,-11.448,O=C([N-]c1ccc(O)c(NS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(-c2ccccc2)cc1,ligand_1-4-p0.sdf
