title,pose,score,smiles,file
analog_1-1,0,-11.767,O=C([N-]c1ccc(O)c([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc(-c2ccccc2)cc1,analog_1-1-p0.sdf
