title,pose,score,smiles,file
ligand_1-2,0,-12.296,O=C(Nc1ccc([O-])c(NS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(-c2ccccc2)cc1,ligand_1-2-p0.sdf
