title,pose,score,smiles,file
analog_2-4,0,-12.062,O=C([N-]c1ccc(Oc2ccccc2)c([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc(-c2ccccc2)cc1,analog_2-4-p0.sdf
