title,pose,score,smiles,file
analog_7-1,0,-9.754,O=[SH](=O)[N-]c1ccccc1[NH2+]c1cc(Nc2cccc(C(F)(F)F)c2)[nH+]cn1,analog_7-1-p0.sdf
