title,pose,score,smiles,file
ligand_1-1,0,-12.282,O=C(Nc1ccc([O-])c(NS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(-c2ccccc2)cc1,ligand_1-1-p0.sdf
